brand,dealer_number,dealer_name,address,city,state_region,country,country_code,postal_code,latitude,longitude,phone,fax,email,website,dealer_type,services_offered,super_region,region,sap_number
New Holland AG,NHAG-BLX-021035-92,AFSCHRIFT BVBA,Beentjesstraat 32,POESELE-NEVELE,,Belgium,BE,9850,51.03748,3.51579,0032 93718293,,info@frankafschrift.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-021035-92,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126114
New Holland AG,NHAG-BLX-021035-97,TRACTOR SOLUTIONS,Torhoutsestraat  138,RUDDERVOORDE,,Belgium,BE,8020,51.0878,3.19873,0032 050289957,0032 050276423,tractorservice138@gmail.com,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126114
New Holland AG,NHAG-BLX-023422-99,ETS LIEDS,"Rue d' Henripont,143",Ronquières,,Belgium,BE,7090,50.60853,4.21852,0032 067646162,0032 067648221,bertrand@lieds.be,,,TRACTORS,European AG,Belgium-Luxembourg,126181
New Holland AG,NHAG-BLX-006511-00,ROGER MICHEL S.A.,Rue Du Grand Rieu 2,SOLRE-ST-GERY,,Belgium,BE,6500,50.21547,4.24335,00 32071588205,00 32071589447,info@michelroger.be,https://agriculture.newholland.com/fr-be/europe/services-et-solutions/trouvez-votre-concessionnaire/{dealer-Id}NHAG-BLX-006511-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126057
New Holland AG,NHAG-BLX-005216-00,MERCKX MACHINES BV,Leuvensesteenweg 149,TIELT WINGE,,Belgium,BE,3390,50.90877,4.88157,00 32016634325,00 32016634191,joost.m@merckx-machines.be,https://agriculture.newholland.com/fr-be/europe/services-et-solutions/trouvez-votre-concessionnaire/{dealer-Id}NHAG-BLX-005216-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,125488
New Holland AG,NHAG-BLX-021035-95,MONKERHEY,Wakkensesteenweg 73a,Tielt,,Belgium,BE,8700,50.97202,3.35631,0032 051698165,0032 051409065,info@monkerhey.be,https://agriculture.newholland.com/fr-be/europe/services-et-solutions/trouvez-votre-concessionnaire/{dealer-Id}NHAG-BLX-021035-95,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126114
New Holland AG,NHAG-BLX-005723-00,WESTTRAC N.V.,Ramboutstraat 27,VLADSLO,,Belgium,BE,8600,51.07743,2.91259,0032 051503196,0032 051503244,info@westtrac.com,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-005723-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126182
New Holland AG,NHAG-BLX-005723-95,Van Remoortel B.V.,Klein Laarstraat 47,Vrasene,,Belgium,BE,9120,51.22498,4.16196,0032 37706077,,tim@tractorenvanremoortel.be,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126182
New Holland AG,NHAG-BLX-126062-97,GENTEN ETS.,Rue De Hottleux   66,WAIMES,,Belgium,BE,4950,50.41548,6.09652,32 80 67 93 46,,genten@skynet.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-126062-97,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126062
New Holland AG,NHAG-BLX-005723-97,GILLEBERT-TAILLEU,Ieperstraat 162,WIJTSCHATE,,Belgium,BE,8953,50.77739,2.88988,0032 495 52 55 73,,info@gillebert-taillieu.be,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126182
New Holland AG,NHAG-BLX-005723-96,DEMAN N.V.,s`Graventafelstraat 27,ZONNEBEKE,,Belgium,BE,8980,50.9052,3.01322,0032 51777368,,info@nvdeman.be,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126182
New Holland AG,NHAG-BLX-005722-98,M-TRAC,Boekelbaan1/001,Zwalm,,Belgium,BE,9630,50.85419,3.73971,0032 55311199,,info@m-trac.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-005722-98,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126049
New Holland AG,NHAG-BLX-023159-97,VAN TIGCHELT BVBA,Vooreel 10,RAVELS,Antwerpen,Belgium,BE,2380,51.38813,5.01533,,,,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126122
New Holland AG,NHAG-BLX-021119-00,VAN TIGCHELT BVBA,Vooreel 10,RAVELS,Antwerpen,Belgium,BE,2380,51.38813,5.01533,0032 014655064,0032 014659244,INFO@VANTIGCHELT.BE,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-021119-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126118
New Holland AG,NHAG-BLX-024142-00,VERCAMMEN BVBA,"Misstraat,74",Berlaar,Anvers,Belgium,BE,2590,51.11052,4.63529,0032 034821284,0032 034822446,info@lvercammen.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-024142-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126127
New Holland AG,NHAG-BLX-005109-00,GEJACO BVBA,"Atealaan,24",Herenthout,Anvers,Belgium,BE,2270,51.15989,4.79167,0032 014359255,0032 014359254,info@gejaco.be,https://agriculture.newholland.com/fr-be/europe/services-et-solutions/trouvez-votre-concessionnaire/{dealer-Id}NHAG-BLX-005109-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126042
New Holland AG,NHAG-BLX-023159-99,TIMECH BVBA,"Essensteenweg,94",Kalmthout,Anvers,Belgium,BE,2920,51.43998,4.50404,0032 36675067,,info@timech.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-023159-99,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126122
New Holland AG,NHAG-BLX-025002-00,KENIS N.V.,"Terbeekseweg,11",Wuustwezel,Anvers,Belgium,BE,2990,51.40383,4.66565,0032 036697129,0032 036698126,info@kenisnv.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-025002-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126129
New Holland AG,NHAG-BLX-023159-98,KENIS N.V.,"Terbeekseweg,11",Wuustwezel,Anvers,Belgium,BE,2990,51.40383,4.66565,0032 36697129,,info@kenisnv.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-023159-98,,TRACTORS,European AG,Belgium-Luxembourg,126122
New Holland AG,NHAG-BLX-021071-00,VAN CEULEBROECK BVBA,Zoutleeuwstraat 31,Landen,Brabant Flamand,Belgium,BE,3404,50.77791,5.0763,0032 011881275,0032 011882461,van.ceulebroeck@skynet.bet,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-021071-00,,ROUND BALERS; Small Rectangular Balers; BIG SQUARE BALERS; COMBINES,European AG,Belgium-Luxembourg,126117
New Holland AG,NHAG-BLX-005216-99,VAN CEULEBROECK BVBA,Zoutleeuwstraat 31,Landen,Brabant Flamand,Belgium,BE,3404,50.77791,5.0763,0032 11881275,,mailto:ayrton@landbouwmachinesvanceulebroeck.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-005216-99,,TRACTORS,European AG,Belgium-Luxembourg,125488
New Holland AG,NHAG-BLX-023357-00,THOMAS BVBA,"Brusselsesteenweg,144",Merchtem,Brabant Flamand,Belgium,BE,1785,50.94755,4.24547,0032 052372273,0032 052373740,info@firmathomas.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-023357-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,125764
New Holland AG,NHAG-BLX-006960-00,VERHULST S.R.L.,"Rue Pré du Pont,21",Jodoigne,Brabant Wallon,Belgium,BE,1370,50.71479,4.85673,0032 010814901,0032 010815344,Stephane@verhulstsprl.be,https://agriculture.newholland.com/fr-be/europe/services-et-solutions/trouvez-votre-concessionnaire/{dealer-Id}NHAG-BLX-006960-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; MIDIEXCAV6-12TONS; FORAGE HARVESTERS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126066
New Holland AG,NHAG-BLX-126115-98,Persyn-Mouton N.V.,Hospitaalstraat 46,Elverdinge,Flandre-Occidentale,Belgium,BE,8906,50.8095,2.97327,,,,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-126115-98,,ROUND BALERS; Small Rectangular Balers; BIG SQUARE BALERS; FORAGE HARVESTERS; COMBINES; TRACTORS,European AG,Belgium-Luxembourg,126115
New Holland AG,NHAG-BLX-005723-94,Persyn-Mouton N.V.,Hospitaalstraat 46,Elverdinge,Flandre-Occidentale,Belgium,BE,8906,50.8095,2.97327,,,,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-005723-94,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126182
New Holland AG,NHAG-BLX-021035-00,VALLAEY LANDBOUWMACHINES NV,"Mortelputstraat,11",Lichtervelde,Flandre-Occidentale,Belgium,BE,8810,51.02777,3.14096,0032 051725753,0032 051725401,info@vallaey.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-021035-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; MIDIEXCAV6-12TONS; FORAGE HARVESTERS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126114
New Holland AG,NHAG-BLX-005725-00,NINO-TRAC BVBA,"Vreckom,7",Ninove,Flandre-Orientale,Belgium,BE,9400,50.79069,4.04,0032 054329607,0032 054343524,info@ninotrac.be,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126050
New Holland AG,NHAG-BLX-021038-00,VAN DAMME-VAN HECKE BVBA,"Vaart,6",Sint-Laureins,Flandre-Orientale,Belgium,BE,9988,51.24139,3.52687,0032 093798295,0032 093799415,van.damme-van.hecke@skynet.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-021038-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126116
New Holland AG,NHAG-BLX-006506-00,ETS LIEDS,"Rue d' Henripont,143",Ronquières,Hainaut,Belgium,BE,7090,50.60853,4.21852,0032 067646162,0032 067648221,bertrand@lieds.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-006506-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; MIDIEXCAV6-12TONS; MiniExcavators; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126056
New Holland AG,NHAG-BLX-006501-00,CANTRAINE SA (ets.),"Rue de la Grande Couture,1 Zoning Ouest",Tournai,Hainaut,Belgium,BE,7501,50.61679,3.33587,0032 069843528,0032 069888586,agri@cantraine.com,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-006501-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; MIDIEXCAV6-12TONS; FORAGE HARVESTERS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126055
New Holland AG,NHAG-BLX-005703-00,BROUNS LANDBOUWMACHINES BVBA,"Tweede Carabinierslaan,64",Lanaken,Limbourg,Belgium,BE,3620,50.8901,5.65074,0032 089714323,0032 089721499,jean.brouns@skynet.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-005703-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; MIDIEXCAV6-12TONS; FORAGE HARVESTERS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126047
New Holland AG,NHAG-BLX-023340-99,THOMAS AGRARTECHNIK,Neundorferstrasse 70,Saint VITH,Liège,Belgium,BE,4780,50.27416,6.10416,0032 80228264,,agrartechnik.thomas@skynet.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-023340-99,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126124
New Holland AG,NHAG-BLX-023340-00,GOOSSE S.A. (Ets.),Bourcy 132,BASTOGNE,Luxembourg,Belgium,BE,6600,50.05909,5.80625,00 32061212512,,info@etsgoossesa.be,http://agriculture1.newholland.com/eu/fr-be/a-propos-de-nous/achat-services/vente/trouvez-votre-concessionaire#NHAG-BLX-023340-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126124
New Holland AG,NHAG-BLX-023422-00,DONEUX SAINT-GERARD S.A.,"Rue de Maison,2",Mettet,Namur,Belgium,BE,5640,50.345,4.69667,0032 071799404,0032 071796010,florian@doneux.be,https://agriculture.newholland.com/fr-be/europe/services-et-solutions/trouvez-votre-concessionnaire/{dealer-Id}NHAG-BLX-023422-00,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; GROUND CARE; TELEHANDLERS; BIG SQUARE BALERS; MIDIEXCAV6-12TONS; FORAGE HARVESTERS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Belgium-Luxembourg,126181
New Holland AG,NHAG-CHE-068800-00,Bucher Landtechnik AG - Niederweningen,Murzlenstrasse 80,Niederweningen,Dielsdorf,Switzerland,CH,8166,47.51102,8.36762,0041 448572600,,info@bucherlandtechnik.ch,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,124242
New Holland AG,NHAG-CHE-068800-232,Emmenegger Technik GmbH,Bahnhofstrasse 15,Hasle,Luzern,Switzerland,CH,6166,46.9778237,8.0472797,,,,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,124242
New Holland AG,NHAG-CHE-068800-01,Bucher Landtechnik AG - Mathod,Route d'Orbe 19,Mathod,Vaud,Switzerland,CH,1438,46.763,6.56328,024 459 17 71,,mathod@bucherlandtechnik.ch,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; MIDIEXCAV6-12TONS; FORAGE HARVESTERS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,124242
New Holland AG,NHAG-CZE-068340-19,AGROTEC a.s. - Chotětov,Nádražní 88,Chotětov,Central Bohemia,Czech Republic,CZ,294 28,50.34035,14.81018,00420 326395398,,info@zznpolabi.cz,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,117690
New Holland AG,NHAG-CZE-068340-20,AGROTEC a.s. - Kolin,K Vinici 1304,Kolin,Central Bohemia,Czech Republic,CZ,280 02,50.03494,15.21736,00420 321770111,,info@zznpolabi.cz,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,117690
New Holland AG,NHAG-CZE-068340-78,AGROTECHNIC MORAVIA a.s. - Bruntál,Krnovská 1979/18,Bruntál,Moravia-Silesia,Czech Republic,CZ,792 01,49.99715,17.47656,00420 602 539 832,,servis.bruntal@agrotechnic.cz,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,117690
New Holland AG,NHAG-CZE-068340-80,ARBO spol. s r.o. - Horažďovice,Velký Bor 27,Horažďovice,Plzen,Czech Republic,CZ,341 01,49.36491,13.70142,00420 725953164,,bruhova@arbo-kt.cz,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,117690
New Holland AG,NHAG-CZE-068340-77,ARBO spol. s r.o - Planá,Nádražní č.p. 492,Planá,Plzen,Czech Republic,CZ,348 15,49.85774,12.73195,00420 724 241 854,,arbo@arbo-kt.cz,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,117690
New Holland AG,NHAG-CZE-068340-00,AGROTEC a.s. - Hustopeče,Brněnská 74,Hustopeče,South Moravia,Czech Republic,CZ,693 01,48.94876,16.73003,00420 519402111,,info@agrotec.cz,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; Grape Harvesters; TELEHANDLERS; TractorLdrs/Backhoes,European AG,European Importers,117690
New Holland AG,NHAG-DEU-504825-01,"Leinweber Landtechnik GmbH & Co. KG, Filiale Alsfeld",Karl-Bröger-Straße 5,Alsfeld,,Germany,DE,36304,50.74003,9.25575,0049 6631 9626 0,0049 6631 9626 25,alsfeld@landtechnikleinweber.de,http://agriculture1.newholland.com/eu/de-de/uber-uns/einkauf-service/bereit-zum-kauf/handler-suchen#NHAG-DEU-504825-01,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Germany,504825
New Holland AG,NHAG-DEU-504825-97,Wacker Landtechnik,Ebene 14,Altenstein,,Germany,DE,96126,50.17539,10.74585,0049 9535 1525,0049 9535 1526,kontakt@metallbau-wacker.de,,,ROUND BALERS; MIDI+EXCAV6-12TONS; Small Rectangular Balers; TELEHANDLERS; BIG SQUARE BALERS; FORAGE HARVESTERS; MIDIEXCAV6-12TONS; MiniExcavators; COMBINES; CompactWhlLdrs0-80hp; SkidSteers; TRACTORS; TELEHANDLERS; TractorLdrs/Backhoes,European AG,Germany,504825
